Issue id,Duplicate id
1761408,"1761684, 1761796, 1762239"
1761419,1761273
1761430,1863246
1761447,1808223
1761458,1761273
1761470,1827535
1761487,1761392
1761492,1761607
1761493,1757156
1761519,1822194
1761556,1762125
1761557,1687077
1761578,"1294712, 1769693, 1779367"
1761606,1760627
1761607,1761492
1761616,1758556
1761644,1788573
1761647,1759667
1761669,1781385
1761706,1771903
1761731,1719653
1761806,1777082
1761821,1761822
1761822,1761821
1761865,"1761896, 1761924"
1761870,1759327
1761873,1687077
1761896,1761865
1761897,1748512
1761900,1784938
1761907,1751322
1761924,1761865
1761927,1743631
1761937,1663634
1761942,"1746232, 1757998"
1761947,1762715
1761960,1758416
1761967,"1760847, 1762112"
1761968,1760947
1761976,1783804
1762009,1743834
1762068,1735923
1762089,1379524
1762096,1762447
1762098,1752678
1762105,1762106
1762106,1762105
1762107,1476281
1762109,1762246
1762112,1761967
1762125,"1761556, 1763311"
1762152,"1736207, 1762365"
1762157,1700474
1762210,1584348
1762219,1754810
1762254,1752655
1762276,1759261
1762299,1762546
1762352,1762148
1762365,1762152
1762377,1787054
1762384,1751363
1762421,1640558
1762442,1781653
1762447,"1751878, 1753398, 1761148, 1762096"
1762458,1754568
1762468,1818182
1762469,1762910
1762496,1707842
1762529,1777000
1762546,1762299
1762548,1725474
1762563,1764316
1762579,1762744
1762658,"1715912, 1771623"
1762660,1763680
1762693,1742398
1762704,1775839
1762709,1785524
1762715,1761947
1762725,"1763298, 1767431"
1762728,1762738
1762735,1787038
1762737,1752475
1762738,1762728
1762744,1762579
1762769,1763970
1762772,1785521
1762791,1785525
1762792,1762793
1762793,1762792
1762794,1733981
1762867,1743385
1762873,1760243
1762885,1757537
1762906,1776003
1762911,"1759310, 1819132"
1762944,1471001
1763004,1781413
1763011,1777099
1763035,"1715017, 1768076"
1763036,1735191
1763038,1889526
1763046,1545630
1763055,1785876
1763056,1760090
1763090,1760449
1763111,1757610
1763145,287010
1763162,1760449
1763170,1709012
1763175,1759667
1763180,1776052
1763215,1762428
1763246,1830942
1763261,1781662
1763284,1763390
1763298,1762725
1763311,1762125
1763355,1757506
1763363,1763390
1763368,1764010
1763370,"1759976, 1765027"
1763376,"1323486, 1846516"
1763390,"1763284, 1763363"
1763425,1757387
1763431,1739260
1763451,"1763839, 1764197"
1763452,1784788
1763454,418039
1763505,1776052
1763517,1661935
1763535,1763027
1763583,1763585
1763584,1763585
1763585,"1763583, 1763584"
1763624,1757732
1763625,"1724817, 1745562"
1763648,1374505
1763654,1764216
1763663,255139
1763680,1762660
1763682,1536777
1763693,1742164
1763703,1764312
1763720,1761217
1763728,1763573
1763764,1759513
1763774,1763773
1763781,1765882
1763810,1763027
1763815,1763873
1763821,1615051
1763832,1763852
1763836,1693961
1763846,1781684
1763852,1763832
1763856,1785364
1763873,1763815
1763913,1763899
1763928,1767579
1763970,1762769
1763979,1785520
1763981,"1750602, 1759491, 1765135, 1766408, 1770478, 1783663, 1806244, 1809093, 1809371, 1809732, 1818914, 1825407, 1826003, 1830378, 1832873, 1890286"
1763984,1797946
1763990,"1755228, 1766012, 1767009, 1781228, 1801070, 1803844, 1805980, 1808547, 1810273, 1810416, 1810637, 1811102, 1814925, 1815125, 1816106, 1818138, 1818951"
1763995,1765091
1764010,1763368
1764043,1770709
1764047,1800551
1764056,"1671784, 1766407"
1764060,1781651
1764081,"1764085, 1764086"
1764085,1764081
1764086,1764081
1764135,1794522
1764146,1785521
1764161,1759325
1764170,1754724
1764173,1763899
1764197,1763451
1764201,1764641
1764216,1763654
1764261,"1570722, 1769581, 1801062"
1764285,1742069
1764293,1689242
1764302,1764312
1764312,"1763703, 1764302, 1765713"
1764316,1762563
1764319,1764522
1764356,1673778
1764390,1648202
1764422,1749628
1764429,1759667
1764435,"1754808, 1768106, 1768378"
1764457,1325899
1764472,1785470
1764495,1764875
1764496,1591674
1764498,1663634
1764499,1735101
1764500,1764739
1764522,1764319
1764525,1777075
1764544,1769807
1764547,1798493
1764562,1578503
1764563,1538386
1764578,"1759132, 1771718"
1764586,1777101
1764629,1775919
1764641,1764201
1764664,1764665
1764665,1764664
1764668,1781685
1764700,1664887
1764728,1784677
1764730,1788354
1764739,1764500
1764743,1785526
1764768,1904969
1764792,1752678
1764863,1907352
1764870,1568313
1764875,"1764495, 1765283"
1764891,1765124
1764904,1759891
1764905,1787056
1764923,1764933
1764933,1764923
1764974,1752856
1764979,"1720573, 1764983"
1764997,1784830
1764999,1769739
1765013,1766584
1765017,1759801
1765021,1773823
1765034,1283383
1765039,1777051
1765059,"1765586, 1774256"
1765067,1784831
1765089,1726320
1765091,1763995
1765124,1764891
1765128,1743764
1765135,"1763981, 1774877"
1765155,1765462
1765200,1775841
1765202,"1463336, 1509949"
1765204,1679125
1765212,1784767
1765216,1781625
1765218,1815481
1765221,1757610
1765234,1694741
1765283,1764875
1765354,1271960
1765391,1924906
1765424,1760464
1765426,1734020
1765455,1781646
1765465,1891385
1765469,1472062
1765477,1788535
1765478,1781410
1765486,1862567
1765510,1784757
1765514,1786989
1765516,1776972
1765545,1777287
1765586,1765059
1765596,1776972
1765599,1788355
1765617,1765684
1765660,1760658
1765674,1761835
1765678,1765679
1765684,1765617
1765713,1764312
1765730,1776053
1765749,1814368
1765771,1785525
1765784,1697959
1765785,"1544147, 1769948, 1781431"
1765786,1624397
1765787,"1603955, 1756952"
1765788,1737709
1765789,1604217
1765790,1753744
1765807,1785530
1765809,1665118
1765810,1689769
1765824,1751363
1765839,1785531
1765872,1766056
1765882,1763781
1765887,1775842
1765954,1784832
1765957,1781412
1765962,1776036
1765969,1770692
1765978,1687077
1765983,1762482
1766007,1766311
1766008,1785533
1766037,1766638
1766056,1765872
1766083,1787057
1766093,1772722
1766100,1770718
1766124,1759784
1766133,1901665
1766137,1766410
1766164,1785534
1766189,1744125
1766192,1766890
1766197,1746584
1766211,1788356
1766233,1785525
1766243,1755479
1766272,"1752856, 1782769"
1766296,1600153
1766305,1759528
1766320,"1755888, 1778371, 1784757"
1766366,1815713
1766399,1785351
1766407,1764056
1766408,1763981
1766464,1784771
1766489,1752250
1766490,1777079
1766517,1751363
1766548,1788358
1766553,1766558
1766558,1766553
1766572,1709019
1766580,1722406
1766584,1765013
1766587,1785535
1766600,1788359
1766609,1781650
1766632,1782783
1766638,1766037
1766643,1767175
1766644,1781683
1766660,1777102
1766668,1769802
1766683,"1766993, 1767067, 1769123, 1770280"
1766693,1759137
1766770,1770126
1766806,1766809
1766809,1766806
1766847,1766846
1766859,1785537
1766873,1722406
1766890,1766192
1766909,"1766911, 1767176, 1767819"
1766911,1766909
1766914,1760743
1766943,1743834
1766993,1766683
1767009,1763990
1767022,1785538
1767067,1766683
1767097,1781413
1767103,1776714
1767108,1768090
1767110,1777080
1767115,1768090
1767166,1788360
1767175,"1766643, 1767803, 1768179"
1767176,1766909
1767185,1770728
1767197,1760158
1767210,1785539
1767222,1785506
1767224,1735434
1767234,1777082
1767240,1777104
1767261,1786991
1767268,1773245
1767281,1765734
1767316,1773624
1767337,1797110
1767393,1772764
1767397,1768090
1767407,"1772514, 1773045, 1806429"
1767412,1691115
1767424,1556604
1767427,1761262
1767428,1785521
1767431,1762725
1767461,1732299
1767467,1768163
1767490,1768090
1767491,1748513
1767492,1755128
1767495,1785541
1767501,1785543
1767515,1865562
1767522,1632619
1767565,1687077
1767579,1763928
1767605,1752678
1767608,1781690
1767794,1786992
1767795,1752678
1767808,1770927
1767824,1767882
1767863,1756203
1767882,"1767824, 1767918"
1767885,1775727
1767916,"1768276, 1769069, 1769384"
1767918,1767882
1767932,1773802
1767944,1768683
1767991,1784642
1767992,1768079
1768002,1729276
1768007,1777076
1768042,1785545
1768076,1763035
1768090,"1726021, 1742691, 1751106, 1751623, 1753035, 1754970, 1760100, 1760115, 1760125, 1767108, 1767115, 1767397, 1767490"
1768091,1787039
1768103,1738499
1768106,1764435
1768126,1709012
1768163,1767467
1768179,1767175
1768190,1755448
1768241,"1768267, 1768431"
1768250,1772292
1768266,1785546
1768276,1767916
1768283,1777081
1768321,1784658
1768330,1754616
1768331,1768079
1768360,"1761206, 1771660"
1768378,1764435
1768379,1689893
1768382,1785547
1768390,1775836
1768421,"1768422, 1781359"
1768422,1768421
1768428,1768389
1768431,1768241
1768433,1777103
1768457,1747535
1768472,1784758
1768495,1567052
1768515,1880772
1768569,1758161
1768572,1769151
1768573,1653882
1768576,1423746
1768587,1780000
1768600,1775735
1768603,1785549
1768604,432520
1768619,1678712
1768635,1749628
1768641,1768643
1768643,1768641
1768683,1767944
1768690,1815481
1768761,1785551
1768781,1614218
1768796,1672784
1768820,1752678
1768823,1688585
1768830,1768838
1768838,1768830
1768842,1714720
1768853,1768636
1768871,1769374
1768908,1638464
1768920,596044
1768921,"1700858, 1772593, 1847777, 1868022, 1883973"
1768929,1654738
1768962,1788361
1769031,1748513
1769038,1776056
1769041,1788363
1769043,1781691
1769056,1710459
1769069,1767916
1769082,1769078
1769094,"1050900, 1770686"
1769106,1732299
1769133,1767516
1769151,1768572
1769167,1784719
1769183,1785552
1769186,1748513
1769209,1769723
1769211,1505660
1769268,1775002
1769326,1919906
1769348,"1769399, 1769439"
1769351,1785554
1769361,1748513
1769365,1545139
1769374,1768871
1769384,1767916
1769390,1791685
1769392,921341
1769396,1784680
1769399,1769348
1769406,1751599
1769414,1769845
1769422,1788364
1769432,1748512
1769434,1769435
1769435,1769434
1769439,1769348
1769448,"1806091, 1806106"
1769456,1732299
1769468,"1769826, 1769860, 1769861, 1769863, 1769864, 1769865"
1769473,1695591
1769499,1754074
1769504,1767514
1769523,1785556
1769530,1752678
1769552,1769770
1769561,1769477
1769566,1792501
1769575,1760658
1769580,1768645
1769581,1764261
1769616,1769888
1769618,1781634
1769662,1769663
1769663,1769662
1769673,1785557
1769683,1562756
1769684,1787045
1769687,1788365
1769693,1761578
1769713,1785381
1769714,1798556
1769723,1769209
1769739,"1764999, 1771420"
1769747,1839809
1769770,1769552
1769799,1950739
1769801,1785558
1769802,1766668
1769807,1764544
1769821,"1695504, 1772248"
1769826,1769468
1769840,1280188
1769845,"1769414, 1772470"
1769857,1747566
1769860,1769468
1769861,1769468
1769863,1769468
1769864,1769468
1769865,1769468
1769866,1785559
1769871,"1769872, 1769875"
1769872,1769871
1769875,1769871
1769888,1769616
1769890,1771104
1769940,1781906
1769946,1744231
1769967,1786993
1770106,1781694
1770112,1709347
1770126,"1759226, 1766770"
1770131,1857420
1770182,1657997
1770212,1784929
1770244,1333781
1770280,1766683
1770319,1772086
1770338,1775627
1770370,1792501
1770387,1723277
1770407,1770554
1770412,1709175
1770421,1773378
1770464,"1770565, 1770774"
1770466,"1771461, 1771687, 1772915, 1773066, 1773195, 1773403, 1774097, 1774948, 1775379"
1770478,1763981
1770513,1777122
1770516,1419142
1770533,1785561
1770541,1758015
1770547,1770595
1770549,1828622
1770565,1770464
1770587,1785562
1770588,1787008
1770591,1917877
1770595,"1770547, 1773612, 1791541, 1798890, 1805791, 1819738, 1819903, 1819917, 1824621, 1825986, 1828464"
1770609,1778607
1770622,1777101
1770630,1649260
1770633,1781414
1770676,1781389
1770690,1785563
1770692,1765969
1770706,1770714
1770709,1764043
1770710,1527691
1770715,1770718
1770718,"1766100, 1770715, 1770719"
1770719,1770718
1770774,1770464
1770776,1722846
1770826,1655525
1770828,1743143
1770842,1770843
1770843,1770842
1770927,1767808
1770938,1785564
1770948,1398528
1771017,1840699
1771019,1530373
1771020,1852965
1771029,1749511
1771058,1775926
1771080,1781696
1771083,1696830
1771098,1639542
1771104,"1769890, 1771528"
1771125,1772108
1771127,1776956
1771129,1771131
1771130,1716438
1771131,"1771129, 1785386"
1771140,1784720
1771155,1757732
1771158,1776972
1771179,1836994
1771181,844401
1771197,1787046
1771209,1745178
1771226,1719066
1771263,1684451
1771271,1771933
1771274,1773716
1771282,1772059
1771283,1785565
1771296,1781697
1771320,1785567
1771347,1773207
1771359,1777054
1771382,"1774960, 1774961"
1771410,1785568
1771420,1769739
1771438,1785569
1771440,1785570
1771461,1770466
1771466,"1777228, 1780459, 1780662, 1785569, 1791965, 1807902, 1808084, 1810148"
1771496,1803406
1771512,1773381
1771513,1781573
1771518,1775940
1771519,1775836
1771528,1771104
1771591,1751363
1771594,1785571
1771600,1649579
1771623,1762658
1771632,1751363
1771638,1654623
1771660,1768360
1771687,1770466
1771692,1774588
1771701,1789967
1771744,1781298
1771746,1781640
1771750,1771487
1771781,1780749
1771784,1841181
1771785,1777553
1771844,1771890
1771854,1795325
1771861,1773377
1771890,1771844
1771898,1773377
1771903,1761706
1771905,1783717
1771910,1776059
1771911,1671784
1771931,1772835
1771933,1771271
1771934,"1772377, 1773208"
1771953,1776002
1771956,1600153
1771997,1786994
1772005,1779686
1772021,1189223
1772028,1802844
1772041,1001246
1772044,1785572
1772045,1775682
1772057,1734110
1772059,1771282
1772063,"1656713, 1664824"
1772073,"1782516, 1802363"
1772086,1770319
1772108,1771125
1772130,1775682
1772134,1772139
1772137,1772139
1772139,"1772134, 1772137"
1772186,1785573
1772189,1777524
1772193,1778718
1772209,1775762
1772214,1755864
1772225,1779854
1772233,1893133
1772242,1781620
1772246,1788366
1772248,1769821
1772288,1784772
1772292,1768250
1772302,1781695
1772309,1772620
1772333,1724336
1772350,"1648984, 1811674, 1811675, 1832722, 1875677, 1901394, 1920786"
1772370,"1772574, 1772629"
1772371,1776060
1772377,1771934
1772379,1628476
1772384,1788367
1772396,1917145
1772418,1781698
1772444,1841181
1772470,1769845
1772473,1778554
1772502,1752379
1772527,1781352
1772529,1788369
1772574,1772370
1772593,"1768921, 1773121"
1772594,1788370
1772620,1772309
1772623,1785577
1772626,1861880
1772629,1772370
1772640,1605780
1772663,1775683
1772710,1757836
1772711,1774247
1772717,"1775455, 1776178, 1777794"
1772734,1785581
1772753,1775891
1772759,1422891
1772762,1773802
1772830,1785578
1772835,1771931
1772859,"1759575, 1782119"
1772867,"1772713, 1773064, 1773439"
1772873,1788371
1772915,1770466
1772970,1788372
1772972,1836703
1772984,1788373
1773007,1775920
1773045,1767407
1773053,1695591
1773064,1772867
1773066,1770466
1773069,1777057
1773078,1776602
1773084,1864788
1773121,"1772593, 1800939"
1773163,1777012
1773185,1777106
1773191,1758948
1773194,1785580
1773195,1770466
1773207,1771347
1773208,1771934
1773217,1773214
1773229,1801391
1773245,1767268
1773259,"1773643, 1774132, 1775487"
1773266,1777898
1773297,1781699
1773299,1775921
1773302,1514289
1773342,1610122
1773351,686481
1773377,"1771861, 1771898"
1773378,1770421
1773381,1771512
1773394,1776943
1773403,1770466
1773436,1732517
1773439,1772867
1773466,1785581
1773479,1785506
1773515,1452461
1773588,1774694
1773600,1774221
1773619,1785583
1773630,1774164
1773656,1774405
1773699,1773697
1773710,1781210
1773716,1771274
1773727,1773729
1773728,1775842
1773729,1773727
1773731,1785413
1773732,"1773730, 1776591"
1773733,1803352
1773755,1774271
1773775,1775736
1773789,1785584
1773802,"1767932, 1772762"
1773810,1774697
1773812,1773813
1773813,"1773812, 1773925"
1773815,1788374
1773821,1785585
1773823,1765021
1773837,1781598
1773839,1777036
1773848,"1783435, 1783551"
1773849,1776988
1773850,1784789
1773856,1743170
1773862,1787042
1773863,1777044
1773871,1666160
1773874,1842110
1773883,1772739
1773916,"1746576, 1749807, 1760126"
1773933,1745907
1773935,1776994
1773951,1781692
1773953,1773968
1773968,"1773953, 1774140"
1773973,1856155
1773988,1777047
1773999,1416617
1774091,1785586
1774097,1770466
1774111,1796666
1774113,1774125
1774118,1774125
1774125,"1774113, 1774118"
1774132,1773259
1774140,1773968
1774141,1674687
1774142,1776954
1774146,1773873
1774147,1754699
1774161,1775943
1774179,1777037
1774184,1398528
1774188,1775839
1774214,1774271
1774247,1772711
1774256,1765059
1774271,"1773755, 1774214"
1774285,"1779289, 1779500, 1779743, 1779821, 1780464, 1780907, 1781274, 1783169, 1783965, 1786401, 1786981, 1787957, 1789672, 1795344, 1797109, 1797188, 1797203, 1798093"
1774309,1776063
1774310,"1777129, 1778123, 1780860"
1774339,1781656
1774374,1520297
1774383,1584674
1774395,1776972
1774402,1781674
1774405,1773656
1774449,1774662
1774450,1821177
1774451,1775686
1774456,1774463
1774463,1774456
1774517,1745949
1774527,627771
1774531,1789376
1774556,1750325
1774561,1775841
1774564,1894106
1774631,"1274502, 1386573"
1774634,1776066
1774639,1544660
1774662,1774449
1774694,1773588
1774697,"684829, 1773810"
1774719,627771
1774754,1519339
1774773,1775304
1774782,1777002
1774786,1730723
1774794,1751660
1774814,1626165
1774823,"1783196, 1785587"
1774831,1785588
1774871,1785589
1774873,1775738
1774877,1765135
1774880,1775943
1774884,1785590
1774910,1777101
1774924,1702600
1774930,1785591
1774948,1770466
1774951,1741034
1774960,1771382
1774961,1771382
1774996,1785592
1774999,1788375
1775002,1769268
1775005,1779849
1775009,1775140
1775045,266122
1775052,1829904
1775056,1791499
1775079,1327916
1775108,700533
1775114,1777029
1775116,1759950
1775140,1775009
1775142,774398
1775155,1785594
1775175,1775179
1775179,1775175
1775181,1785595
1775204,1785594
1775211,1777039
1775235,1775587
1775258,1778114
1775304,1774773
1775324,1775842
1775341,1752305
1775345,1258112
1775375,1785597
1775379,1770466
1775387,1785598
1775390,1775842
1775440,1475605
1775447,1784767
1775455,1772717
1775460,1743143
1775494,418039
1775502,"1777859, 1778833, 1779102, 1779139, 1785599"
1775535,1716769
1775536,1586970
1775551,1674039
1775552,1388959
1775568,"1699348, 1700285"
1775587,1775235
1775627,"1720053, 1770338"
1775631,"1707318, 1743266, 1745535"
1775643,1784624
1775680,1750493
1775681,1514418
1775682,"1772045, 1772130"
1775683,"1503084, 1772663"
1775684,1757239
1775685,1757295
1775686,1774451
1775687,1716812
1775688,1713040
1775689,1752435
1775690,1695456
1775691,1669088
1775693,"1588313, 1755065"
1775694,1705921
1775695,"1703712, 1754757"
1775696,1692963
1775697,"1505235, 1789262"
1775699,1641290
1775700,"1617046, 1636672"
1775701,"1616905, 1627059"
1775702,"1621296, 1644587"
1775703,"1617453, 1631738"
1775705,1753654
1775706,"1690414, 1948303"
1775707,1725266
1775708,1520938
1775709,"1725827, 1780124"
1775714,1712961
1775715,1553605
1775716,1727999
1775719,1707227
1775721,"1680287, 1725671"
1775723,1747949
1775724,1724711
1775727,"1767885, 1793067"
1775734,1734964
1775735,1768600
1775736,1773775
1775737,1645505
1775738,1774873
1775739,1616968
1775740,1573706
1775741,1702913
1775744,1714322
1775745,1721993
1775746,1677018
1775747,1708622
1775761,"1589348, 1783199"
1775762,1772209
1775763,1803884
1775784,"1603219, 1619923, 1674693"
1775786,1748660
1775788,"1607454, 1752669"
1775789,1669622
1775834,1632117
1775835,1633132
1775836,"1727340, 1768390, 1771519"
1775837,"1720027, 1753960"
1775838,1712460
1775839,"1762704, 1774188"
1775840,467297
1775841,"1756578, 1759046, 1765200, 1774561"
1775842,"1740307, 1741311, 1765887, 1773728, 1775324, 1775390"
1775860,1728865
1775861,1653015
1775862,1654702
1775863,1733270
1775864,1757107
1775881,1658616
1775887,1717761
1775888,1663104
1775889,1702182
1775890,1728189
1775891,"1716584, 1772753"
1775892,1715308
1775893,1717538
1775907,"1778391, 1778415, 1782228, 1785600"
1775919,1764629
1775920,1773007
1775921,1773299
1775922,1674513
1775923,1724720
1775924,1706969
1775925,1686597
1775926,1771058
1775927,"1721261, 1721279, 1729832"
1775928,1690917
1775929,1748265
1775930,1708102
1775934,1740765
1775935,1679038
1775936,1678693
1775940,"1680421, 1771518"
1775942,"1715971, 1812236"
1775943,"1725715, 1774161, 1774880"
1775944,1738807
1775945,1726729
1775947,1683689
1775978,1709759
1775983,1753046
1775984,1713219
1775986,1717211
1775987,1721936
1775998,"1727168, 1732672, 1759445"
1775999,1770556
1776000,1727530
1776001,1751855
1776002,1771953
1776003,1762906
1776004,1728103
1776006,1729177
1776007,1729211
1776008,1754345
1776009,1747593
1776022,1734770
1776025,1897344
1776026,1760475
1776029,1739757
1776035,"1750427, 1871541"
1776036,1765962
1776046,1757919
1776047,1781375
1776049,1758534
1776052,"1763180, 1763505"
1776053,1765730
1776056,1769038
1776059,1771910
1776060,1772371
1776063,1774309
1776066,1774634
1776070,1777167
1776099,1785601
1776103,"1750860, 1776228"
1776107,1499424
1776133,1776637
1776143,1848814
1776159,1757132
1776172,"1782227, 1785602"
1776173,"1778225, 1779902, 1785603"
1776176,1777518
1776178,1772717
1776191,1557650
1776210,1782482
1776253,1670633
1776336,1788377
1776397,1785605
1776404,1788378
1776418,1776207
1776489,1788379
1776498,1777724
1776504,1785606
1776506,1781382
1776507,1781401
1776511,543965
1776524,1801944
1776552,1781657
1776558,1917095
1776561,1776562
1776562,1776561
1776563,1777594
1776568,1788380
1776577,968104
1776584,1781387
1776588,1776556
1776591,1773732
1776612,1741293
1776637,"1776133, 1785411"
1776640,1776641
1776683,1939793
1776693,1781505
1776714,1767103
1776735,1784771
1776738,1407742
1776740,1781551
1776749,1781400
1776757,1781688
1776763,"1776908, 1778240, 1778487, 1778810"
1776773,1785608
1776809,1850869
1776810,1788381
1776811,1785607
1776844,1785608
1776875,1785609
1776878,1777883
1776886,1761277
1776895,1731000
1776908,"1776763, 1777290, 1777922"
1776936,1370784
1776937,1719881
1776938,1663056
1776939,1596554
1776940,1736934
1776941,1483259
1776943,1773394
1776944,1692389
1776945,1559308
1776946,"1391901, 1532698"
1776947,"1725878, 1728031"
1776948,1719298
1776949,1713257
1776950,1616944
1776952,1692913
1776953,1382626
1776954,1774142
1776955,1594029
1776956,1771127
1776957,1730152
1776958,1458084
1776959,"1676443, 1729176"
1776960,1487973
1776961,1736361
1776962,"1495116, 1542654, 1702816"
1776963,1744916
1776964,1678754
1776965,1672736
1776966,"1656788, 1671524, 1711644, 1731190"
1776967,1709057
1776968,1781385
1776969,1748125
1776970,1505621
1776971,1734206
1776972,"1709108, 1738440, 1742356, 1743071, 1765516, 1765596, 1771158, 1774395"
1776975,1754891
1776976,1716865
1776977,"1540837, 1658501, 1723081, 1728494"
1776978,"1567019, 1605037, 1659114"
1776980,1676728
1776981,1684559
1776982,"1541243, 1712530"
1776984,1666136
1776985,"1612481, 1613343"
1776986,1744743
1776987,1547498
1776988,1773849
1776989,1558160
1776991,1571246
1776993,1678274
1776994,"1758742, 1773935"
1776995,1685220
1776996,"1330553, 1579623, 1655139"
1776998,1590395
1776999,1587886
1777000,"1742398, 1760707, 1762529"
1777001,1589200
1777002,1774782
1777003,1611370
1777004,1589716
1777005,1588587
1777006,"1719382, 1752827"
1777007,1684619
1777008,1597155
1777010,1605272
1777011,1587834
1777012,1773163
1777013,1657919
1777014,1671978
1777027,1720332
1777028,"1620516, 1651837"
1777029,1775114
1777030,1750465
1777031,"1631207, 1696564"
1777032,1736720
1777036,"1635559, 1773839"
1777037,"1700028, 1774179"
1777039,1775211
1777040,1635627
1777041,"1732299, 1738649"
1777042,1637715
1777043,1642198
1777044,"1672082, 1773863"
1777045,1653701
1777046,1655313
1777047,1773988
1777048,1747287
1777049,1657234
1777050,1741607
1777051,1765039
1777052,1664730
1777053,"1674379, 1682359"
1777054,1771359
1777056,1722345
1777057,1773069
1777058,1717796
1777059,1737780
1777060,"1756103, 1757157"
1777061,1720427
1777062,1747622
1777064,1677803
1777065,1746306
1777068,"1686792, 1727834"
1777069,1688843
1777070,1693508
1777071,1686941
1777072,1692675
1777073,"1696830, 1737702, 1759787"
1777075,1764525
1777076,1768007
1777077,1709230
1777078,1752176
1777079,1766490
1777080,1767110
1777081,1768283
1777082,"1753384, 1761806, 1767234"
1777085,1760271
1777086,"1705001, 1725320, 1726212"
1777087,"1725858, 1748513, 1755128"
1777088,1725863
1777090,1732401
1777091,1737141
1777092,1740238
1777094,1753625
1777096,1755010
1777098,1761014
1777099,1763011
1777100,1761387
1777101,"1764586, 1770622, 1774910"
1777102,1766660
1777103,1768433
1777104,1767240
1777106,"1773185, 1817901"
1777129,1774310
1777149,607931
1777163,1785520
1777167,1776070
1777201,1781905
1777206,1797235
1777219,"1779089, 1785610"
1777220,1777370
1777223,1784833
1777228,1771466
1777231,1689948
1777260,1781381
1777279,1777287
1777281,1781610
1777290,1776908
1777292,1788382
1777309,1774683
1777312,1762387
1777314,1781875
1777326,1781850
1777340,1784757
1777346,1750362
1777370,1777220
1777374,1717285
1777381,1689928
1777382,1785611
1777383,1785611
1777416,1806087
1777417,1785612
1777461,1781700
1777501,"1777698, 1777700"
1777518,"1755700, 1776176, 1779240, 1779334, 1782033, 1785795"
1777524,"1772189, 1778618"
1777553,"1771785, 1771787"
1777557,1749628
1777574,1788238
1777580,1777577
1777582,1744363
1777591,1774683
1777594,1776563
1777602,1781574
1777618,1781702
1777630,1781704
1777664,1754711
1777667,1788383
1777684,1358898
1777698,1777501
1777700,1777501
1777701,1759667
1777724,1776498
1777755,1785612
1777756,1781705
1777785,1788384
1777811,1758948
1777814,1802713
1777828,1781914
1777834,1788385
1777835,1788386
1777838,1781654
1777851,1774683
1777859,1775502
1777883,1776878
1777898,1773266
1777909,1781381
1777914,1753790
1777915,1785581
1777918,1781380
1777922,1776908
1777958,1706036
1777976,1781384
1777989,"1779532, 1783792"
1777991,1781644
1778006,1781878
1778026,1788387
1778028,1781706
1778032,"1819485, 1819487, 1820659"
1778058,1788388
1778102,1535985
1778114,1775258
1778121,1819763
1778123,1774310
1778131,1777631
1778136,1778311
1778150,1782407
1778169,1781853
1778170,1788390
1778225,1776173
1778227,1788391
1778235,1785613
1778240,1776763
1778258,1788392
1778285,1781624
1778291,1751105
1778311,1778136
1778371,1766320
1778391,1775907
1778414,1788393
1778415,1775907
1778451,1785608
1778479,1778891
1778481,1781707
1778487,1776763
1778515,1785614
1778520,1781506
1778532,1785615
1778544,"1820670, 1841655"
1778554,1772473
1778564,1778767
1778586,1652540
1778593,1792115
1778600,1781854
1778607,1770609
1778614,1788394
1778633,1781848
1778638,1789656
1778645,1781708
1778700,1658315
1778718,1772193
1778731,1785616
1778767,1778564
1778770,1778771
1778771,1778770
1778774,1287054
1778778,1862633
1778800,1781877
1778805,1786995
1778810,1776763
1778821,1656790
1778826,1781709
1778828,"1780933, 1782438, 1785523"
1778833,1775502
1778861,1788395
1778868,1785617
1778872,1781383
1778892,1760580
1778900,1777419
1778911,1788396
1778914,1784644
1778923,"1342569, 1886525"
1778926,1781686
1778971,1688865
1778988,1781710
1779005,1779850
1779013,1876652
1779021,1785581
1779039,1781386
1779052,1781701
1779057,1422891
1779075,1788397
1779088,1781712
1779089,1777219
1779102,1775502
1779138,1781266
1779139,1775502
1779166,1779351
1779167,1824214
1779186,1780731
1779202,"1783528, 1784075, 1786130, 1786150, 1787422, 1791424"
1779208,1785877
1779222,1687077
1779227,"941146, 1886714"
1779230,1749628
1779240,1777518
1779244,1649579
1779257,1714501
1779289,1774285
1779295,1781881
1779334,1777518
1779336,1785618
1779339,1785619
1779351,1779166
1779356,1494172
1779358,1779410
1779364,1779365
1779365,1779364
1779367,1761578
1779402,1736981
1779404,"1781145, 1781192, 1782923, 1783046, 1784236"
1779410,1779358
1779433,1781713
1779437,"1779464, 1779523"
1779444,1788398
1779456,1781460
1779464,1779437
1779500,1774285
1779506,1781693
1779510,1788399
1779511,1738542
1779521,"1757757, 1757759"
1779523,1779437
1779532,1777989
1779533,1781385
1779541,1781332
1779545,1775202
1779558,1833824
1779564,1779566
1779566,1779564
1779576,1781711
1779578,1837207
1779595,1780245
1779628,1779762
1779647,1781855
1779673,1784757
1779676,1785621
1779686,1772005
1779709,1785418
1779715,1752398
1779721,1824223
1779743,1774285
1779762,"1779628, 1780011, 1780019, 1780232"
1779776,1779804
1779779,1830003
1779787,1666703
1779800,1725281
1779804,1779776
1779819,1784757
1779821,1774285
1779833,"1779870, 1780029"
