Issue id,Duplicates
146677,"['345770', '10121']"
146683,"['149154', '148432', '147864', '148500', '146984']"
146683 ,['149536']
146684,['135114']
146695,"['146354', '99589']"
146700,['139076']
146719,['138708']
146726,['146445']
146728,['146470']
146749,['150292']
146754,['146041']
146755,['145580']
146808,"['146269', '54097']"
146822,"['146354', '504789', '258092', '161956', '86116']"
146836,['146445']
146847,['146445']
146853,['148771']
146858,['146409']
146880,['47841']
146884,['72422']
146900,['146822']
146912,['57585']
146914,['145929']
146915,['157452']
146925,['149666']
146947,['148472']
146956,['146338']
146976,['146486']
146979,"['108903', '99589']"
146984,['146683']
146988,['127449']
147010,['146584']
147017,['142642']
147020,['146445']
147040,['99589']
147056,['31047']
147061,['147062']
147062,['147061']
147073,['143663']
147080,['146529']
147081,['146470']
147090,['146470']
147094,['147095']
147095,['147094']
147096,['126608']
14710,"['135154', '129838', '108217']"
147104,['148055']
147119,['150144']
147126,['41309']
147133,['146470']
147139,['146658']
147152,['146584']
147157,['150124']
147158,['145410']
147173,['160753']
147174,"['146464', '13764', '004031']"
147181,['113175']
147190,['178935']
147192,"['39137', '147366']"
147196,['146168']
147254,['146093']
147256,['52855']
147267,['48224']
147278,['147438']
147287,['62476']
147306,['148354']
147322,['47841']
147327,['142425']
147329,['167931']
147342,['147343']
147343,['147342']
147346,['146658']
147360,['147362']
147362,['147360']
147366,['147192']
147370,['47841']
147374,['104554']
147380,['116740']
147406,['124578']
147408,"['150287', '150294']"
147412,['144324']
147438,['147278']
147439,['75594']
147452,['146499']
147492,['133587']
147544,['13953']
147555,['147556']
147556,['147555']
147566,['134448']
147582,['147583']
147583,['147582']
147587,['120420']
147597,['147716']
147615,['110050']
147619,['156962']
147631,['27317']
147650,['133444']
147660,['163079']
147707,['161494']
147708,['151476']
147716,['147597']
147718,['165188']
147786,['142425']
147797,['157159']
147813,['147815']
147815,['147813']
147827,['147027']
147828,['147929']
147835,['132339']
147844,['63903']
147863,['146770']
147864,['146683']
147887,['145977']
147915,"['109527', '146408']"
147917,"['110289', '147637']"
147928,"['148989', '148031']"
147929,['147828']
147976,['143663']
147983,['130297']
148002,['137602']
148014,['27286']
148022,['148585']
148028,['28235']
148031,['147928']
148033,"['109954', '146553']"
148034,['164773']
148035,['141080']
148055,"['147104', '110910']"
148079,['131128']
148137,['147013']
148144,['147723']
148146,['148224']
148167,['145973']
148182,['149419']
148185,['146293']
148203,['148208']
148224,['148146']
148242,['148243']
148243,['148242']
148247,['23107']
148254,['98479']
148257,['147987']
148262,['148272']
148272,['148262']
148292,['106914']
148298,['148301']
148300,['131580']
148305,['148258']
148356,['175308']
148381,['134448']
148383,['148383']
148387,['146386']
148400,"['148401', '148402']"
148401,['148400']
148402,['148400']
148416,['179134']
148426,['139747']
148432,['146683']
148440,['148441']
148441,['148440']
148447,"['148546', '148600']"
148472,['146947']
148485,['146168']
148486,['41860']
148500,['146683']
148508,['144496']
148520,['145414']
148536,['148537']
148537,['148536']
148546,['148447']
148560,['141774']
148572,"['170724', '165367', '146369', '146040', '150483']"
148574,['145441']
148585,['148022']
148600,['148447']
148633,['109306']
148634,['174003']
148637,['198350']
148675,['46726']
148717,"['148041', '147104']"
148722,['170919']
148750,['22250']
148771,['146853']
148795 ,['150226']
148798,"['100134', '139747']"
148829,['201624']
148849,['149818']
148857,"['149045', '148929']"
148857 ,['149222']
148882,['125914']
148885,['131092']
148887,['149078']
148889,['144348']
148901,"['149003', '152079', '112109']"
148914,['147358']
148916,['145353']
148919,['117401']
148929,['148857']
148929 ,['148954']
148951,['148925']
148954,['148929']
148976,['150016']
148980,['134373']
148989,['147928']
148989 ,['148990']
148990,['148989']
149003,['148901']
149018,['34442']
149031,['150526']
149033,['159605']
149043,['149394']
149045,['148857']
149048,"['165184', '167147']"
149061,['146584']
149067,['149394']
149078,['148887']
149082,['121379']
149127,['131940']
149129,['148953']
149136,"['105706', '144120']"
149154,['146683']
149162,['174410']
149166,['105558']
149170,['100335']
149206,['138999']
149208,['149209']
149209,['149208']
149222,['148857']
149225,['146499']
149262,['157848']
149267,['146499']
149282,['137275']
149287,['94307']
149309,['152263']
149332,"['137828', '149150']"
149351,['149438']
149358,"['149412', '196646']"
149394,"['149043', '149067']"
149418,['44204']
149419,['148182']
149436,['146584']
149460,['151437']
149491 ,['149492']
149492,['149491']
149507,['130320']
149518,['149926']
149527,['148893']
149536,['146683']
149538,"['150121', '149906', '150936', '150122']"
149552,['146074']
149560,['141663']
149565,['148893']
149613,['149652']
149633,['149634']
149634,['149633']
149652,['149613']
149666,['146925']
149673,"['179791', '178698']"
149693,"['70248', '294646', '170339', '56971']"
149746,['148893']
149754,['150097']
149766,['149771']
149777,['130598']
149793,"['40239', '116740', '39272']"
149795 ,['149796']
149796,['149795']
149797,['166687']
149818,['143968']
149828,['47841']
149889,['149538']
149906,['149538']
149926,"['149518', '149927']"
149927,['149926']
149931,['149104']
149935,['132339']
149980,['150893']
149988,['149476']
150014,['148976']
150016,['148976']
150030,['108271']
150031,['149538']
150054,['21136']
150068,['84136']
150069 ,['153632']
150073,['108496']
150080,"['112449', '116740']"
150088,['150355']
150093,"['48517', '10349']"
150097,['149754']
150120,['151652']
150121,['149538']
150122,['149538']
150123,['150120']
150128,['33607']
150135,['122992']
150144,['147119']
150170,"['152120', '152119']"
150198,['149538']
150216,['98819']
150217,['13622']
150226,['148795']
150254,['47841']
150273,['142520']
150287,['147408']
150290,"['148914', '147797', '157933', '148132']"
150292,['146749']
150294,['147408']
150339,['133741']
150355,['150088']
150365,['191959']
150452,['41860']
150457,['47841']
150465,['133765']
150478,['150742']
150483,['148572']
150508,['150509']
150509,['150508']
150510,['104319']
150513,['142425']
150521,['159966']
150590,['148488']
150625,['149538']
150641,['150643']
150643,['150641']
150702,['154037']
150742,['150478']
150782,['150920']
150791,['151121']
150797,['150798']
150798,['150797']
150800,['151053']
150813,['151032']
150835,['151835']
150850,['150892']
150860,['151200']
150871,['142425']
150877,['159544']
150890,['86146']
150892,['150850']
150917,"['114267', '150919']"
150919,['150917']
150920,['150782']
150936,['149538']
150941,['150521']
150949,['151895']
150954,['156596']
150980,['194786']
150995,['156382']
151032,['150813']
151035,['150868']
151037,['150868']
151038,['150868']
151039,['136601']
151071,['134448']
151077,['152716']
151104,['138765']
151121,['150791']
151140,['151240']
151151,['154049']
151153,['107246']
151180,['150521']
151187,['154233']
151200,['150860']
151240,['151140']
151243,['127087']
151269,['151270']
151270,['151269']
151291,['47265']
151302,['148862']
151315,['130320']
151344 ,['151345']
151345,['151344']
15135,['200868']
151371,['151802']
151386,['151387']
151387 ,['151386']
151417 ,['151418']
151418,['151417']
151421,['142890']
151426,['147373']
151431,['26757']
151437,['149460']
151476,['147708']
151498,['110807']
151501,['97941']
151548,['134448']
151555,['26757']
151599,['151853']
151624,['165856']
151648,['152049']
151652,['150120']
151668,"['151722', '151909', '151912']"
151680,['151103']
151687,['133444']
151722,['151668']
151729,['152757']
151741,['27222']
151774,['53715']
15178,"['109749', '133054', '122797']"
151802,['151371']
151809,['120322']
151827,"['373630', '422020', '72322', '422034', '586687', '15854']"
151829,['97190']
151834,['150778']
151835,['150835']
151842,"['151842', '151250']"
151853,['151599']
151875,['29453']
151891,['84136']
151893,['115768']
151895,['150949']
151902,['166268']
151909,['151668']
151912,['151668']
151919,['129891']
151943,['21611']
151961,['71425']
152006,"['152056', '159593']"
152013,['23107']
152018,"['49486', '173551', '131266']"
152049,['151648']
152052,['130367']
152056,['152006']
152079,['148901']
152090,['152541']
152095,['133444']
152119,['150170']
152120,['150170']
152168,['152169']
152169,['152168']
152173,['153066']
152178,['151184']
152211,['119868']
152222,['127699']
152263,['149309']
152285,['151803']
152289 ,['152290']
152290,['152289']
152291 ,['154675']
152304,['152305']
152305,['152304']
152306,['144534']
152327,['77675']
152333,['152272']
152348,['152746']
152372,['148023']
152417,['142543']
152436,"['152478', '152612']"
152450,['64358']
152477,['168221']
152478,['152436']
152514,['154304']
152519,['131226']
152541,['152090']
152551,['134448']
152570,"['152018', '152150', '115671']"
152573,['22058']
152578,['160520']
152584,['135553']
152588,['155554']
152597,['152604']
152599,['152605']
152604,['152597']
152605,['152599']
152612,['152436']
152613,['151343']
152634,['201228']
152644,['134043']
152704,['152746']
152716,['151077']
152729,['152746']
152731 ,['152732']
152732,['152731']
152746,"['152348', '152729', '152704']"
152757,['151729']
152816,"['155260', '155691', '154427', '155456', '154973', '154458', '154431', '155117', '155540', '154559', '155591', '155834', '154980', '154472', '154654', '154776', '155077', '157306', '155274', '156303', '154406', '154510', '156732', '154698', '155917', '154560', '155434', '155375', '154697']"
152816 ,['154439']
152846,['102574']
152869,"['188129', '166373']"
152906,"['155173', '154736']"
152935,['144324']
152942,['178161']
152957,['136307']
152958,['136307']
152964,"['154872', '155926', '156754', '153779']"
152964 ,['155404']
153009,['163352']
153023,['134448']
153066,['152173']
153070,['132344']
153170,['152906']
153209,['102574']
153226,['94307']
153261,['132143']
153267,"['192030', '177209', '198407', '198939']"
153277,['152716']
153299,['153374']
153306,['96132']
153328,['150120']
153334,['133542']
153339,['152959']
153374,['153299']
153389,['153390']
153390,['153389']
153431,"['119204', '801506']"
153432,['153450']
153450,['153432']
153455,['138789']
153473,['153474']
153474,['153473']
153476,['164576']
153492,['153661']
153522,['196592']
153525,"['160464', '159014']"
153539,['156628']
153553,['155815']
153555,['153553']
153561,['153562']
153570,['155235']
153572,"['156345', '928239']"
153578,['153587']
153583,['154747']
153587,['153578']
153622,['150984']
153632,['150069']
153642,['20224']
153661,['153492']
153698,['47841']
153699,['154476']
153706,['152819']
153728,['155847']
153731,['153734']
153734,['153731']
153737,['155929']
153755,['116740']
153779,['152964']
153801,['146422']
153839,['156969']
153854,"['106583', '113175']"
153878,['10386']
153894,['153895']
153895,['153894']
153907,['124784']
153930 ,['153978']
153978,['153930']
153981,['98479']
153998,['140222']
154027,"['170384', '164684']"
154037,['150702']
154049,['151151']
154051,['155801']
154058,['133442']
154065,['154066']
154066,['154065']
154114,['134043']
154147,['153171']
154158,['158014']
154177,['130893']
154233,['151187']
154239,['53992']
154287,['150120']
154304,['152514']
154309,['47816']
154343,['143766']
154362,['84297']
154372,['168902']
154375,"['154694', '154880', '155351', '154599', '154661', '155342', '154687', '154723', '154677', '154647', '154686', '154856', '154531', '154447', '154627', '154624', '154769', '154561', '154888', '154516', '154678', '154806', '154728', '154721', '155281', '154740', '154696', '154558', '154486', '154433', '154609', '154603', '154855', '154611', '154600', '154871', '154437', '154490', '154943', '154681', '154542', '154911', '154673', '154746', '154887', '154619', '154691', '154832', '154580']"
"154375
",['155189']
154387,['152816']
154391,['151803']
154406,['152816']
154417,"['174546', '205405']"
154420,['152964']
154427,['152816']
154431,['152816']
154433,['154375']
154437,['154375']
154439,['152816']
154447,['154375']
154449,['154504']
154449. ,['154837']
154456,['127028']
154458,['152816']
154463,['154449']
154472,['152816']
154475,['154449']
154476,['153699']
154477,['156748']
154478,['155074']
154483,['127365']
154486,['154375']
154490,['154375']
154493,['154478']
154504,['154449']
154508,['167261']
154510,['152816']
154511,['154449']
154516,['154375']
154521,['154375']
154531,['154375']
154541,['153910']
154542,['154375']
154545,['98541']
154558,['154375']
154559,['152816']
154560,['152816']
154561,['154375']
154571,['154572']
154572,['154571']
154576,['155437']
154580,['154375']
154586,['154421']
154599,['154375']
154600,['154375']
154603,['154375']
154606,['154607']
154607,['154606']
154609,['154375']
154611,['154375']
154619,['154375']
154624,['154375']
154626,['158919']
154627,['154375']
154638,['146638']
154643,"['159542', '159727']"
154644,['120322']
154647,['154375']
154654,['152816']
154661,['154375']
154667,['134448']
154670,['154656']
154673,['154375']
154675,['152291']
154677,['154375']
154678,['154375']
154681,['154375']
154686,['154375']
154687,['154375']
154691,['154375']
154692,['154375']
154694,['154375']
154696,['154375']
154697,['152816']
154698,['152816']
154721,['154375']
154723,['154375']
154728,['154375']
154732,['154478']
154736,['152906']
154740,['154375']
154746,['154375']
154747,['153583']
154767,['161047']
154769,['154375']
154774,['152906']
154776,['152816']
154780,['154786']
154786,['154780']
154803,['142425']
154806,['154375']
154830,['154131']
154831,['22087']
154832,['154375']
154837,['154449']
154844,['152816']
154855,['154375']
154856,['154375']
154857,['154478']
154865,['145953']
154871,['154375']
154872,['152964']
154880,['154375']
154887,['154375']
154888,['154375']
154901,['146638']
154911,['154375']
154943,['154375']
154949,['154375']
154951,['154375']
154965,['14165']
154973,['152816']
154980,['152816']
154997,['154478']
155017,['32693']
155018,['154375']
155027,['154375']
155033,['142813']
155036,['188284']
155040,['154375']
155054,['154375']
155062,['154375']
155065,['155093']
155068,['84136']
155074,['154478']
155077,['152816']
155082,['153401']
155091,['154375']
155093,['155065']
155113,['154375']
155117,['152816']
155125,['34513']
155151,"['154375', '154956']"
155161,['155162']
155162,['155161']
155163 ,['156353']
155167,['154478']
155173,['152906']
155174,['152964']
155180,['154375']
155181,['154375']
155189,['154375']
155235,['153570']
155236,['155387']
155244,['98479']
155251,['155277']
155253,['64768']
155260,['152816']
155274,['152816']
155277,"['155251', '157754', '159920', '159821']"
155281,['154375']
155287,['154375']
155308,['152634']
155332,['152964']
155342,['154375']
155351,['154375']
155375,['152816']
155385,['138815']
155387,['155236']
155400,['155131']
155404,['152964']
155406 ,['155420']
155420,['155406']
155422,['62104']
155434,['152816']
155437,['154576']
155442,['155699']
155453,['159525']
155456,['152816']
155471,['154375']
155478,['154375']
155519,['157824']
155529,['157546']
155532,"['156236', '157232', '158197']"
155540,['152816']
155554,"['152588', '131092']"
155571,['156106']
155573,['156555']
155579,['116286']
155591,['152816']
155618,['152816']
155628,"['15135', '17977']"
155636,['155570']
155651,['154420']
155660,['50076']
155662,['130497']
155691,['152816']
155692,['148023']
155699,['155442']
155720,['130035']
155802,['155573']
155804,['18386']
155815,['153553']
155831,['141987']
155834,['152816']
155837,['157395']
155847,['153728']
155856,['146168']
155902,['114040']
155910,['155812']
155917,['152816']
155924,['156853']
155926,['152964']
155929,"['118935', '153737']"
155948,['19561']
155964,['157496']
155973,['150055']
156028,['20435']
15604,"['193739', '208444']"
156052,['152964']
156062,['143956']
156070 ,['156099']
156099,['156070']
156106,['155571']
156132,['133542']
156144,"['178113', '176753', '175235', '182261']"
156183,['159823']
156187,['160920']
156191,['50186']
156234,['130320']
156236,['155532']
156298,['141080']
156303,['152816']
156315,['154090']
156333,['157529']
156353,['155163']
156360,['156369']
156361,['157610']
156363,['156899']
156369,['156360']
156371,['164813']
156382,['150995']
156396,['51537']
156429,"['102922', '47718']"
156472,['10349']
156496,['156144']
156541,['152816']
156542,['146422']
156546 ,['156915']
156555,['155573']
156561,['528103']
156570 ,['157208']
156585,['11688']
156596,['150954']
156608,"['157735', '157767', '157691', '157827', '157913']"
156611 ,['157003']
156628,['153539']
156635 ,['169584']
156642,['157691']
156665,['146422']
156668,['130320']
156676,['30066']
156692,['37947']
156725,['156726']
156726,['156725']
156732,['152816']
156742,['147408']
156754,['152964']
156762,['146168']
156763,['13960']
156766,['183505']
156768,['152964']
156772,['141080']
156802,['156816']
156816,['14444']
156838,['159463']
156853,['155924']
156859,['175994']
156915,['156546']
156931,['155163']
156952,['94674']
156959,['121218']
156962,['147619']
156969,['153839']
156981,['134448']
156998,['142425']
157003,['156611']
157015,['175076']
157027,['121218']
157075,['157624']
157086,['159874']
157096,['170340']
157097,['10121']
157118,['34105']
157165,['158081']
157166,['157283']
157180,"['158784', '157288']"
157180 ,['157200']
157185,['165584']
157192,['157180']
157200,['157180']
157206,['157837']
157208,['156570']
157226,['157278']
157232,['155532']
157235,['157002']
157240,['66971']
157241,['157322']
157242,['157379']
157260,"['157515', '159815']"
157278,['157226']
157283,['157166']
157288,['157180']
157293,['157180']
157306,['152816']
157308,"['157323', '157506']"
"157322
",['157241']
157323,['157308']
157334,['146422']
157338,['157339']
157339,['157338']
157347,['37947']
157365,['157325']
157373 ,['157374']
157374,['157373']
157379,['157242']
157383,['157624']
157385,['198776']
157395,['155837']
157398,['157392']
157409,['134336']
157415 ,['157464']
157423,['157325']
157430,['188664']
157431,['146638']
157437,"['170192', '164473']"
157452,['146915']
157461 ,['167558']
157464,['157415']
157467,['25661']
157477,['155880']
157490,['157466']
157491,"['451223', '526565', '183384']"
157492,"['173489', '178890', '178605']"
157496,"['158942', '155964', '170187']"
157506,['157308']
157515,['157260']
157523,['157294']
157529,['156333']
157533,['47783']
157565,['157466']
157576,['157979']
157584,['157466']
157585,"['158468', '161267', '161501', '162184', '159898', '161040', '162659', '161403', '160508', '159604', '160494', '161086', '162298', '158437', '161280', '162442', '160774', '160196', '162532', '160528']"
157606,"['157606', '153800', '120908']"
157610,"['156608', '120991', '156361']"
157611,"['157693', '158052', '159747', '157855', '159519']"
157616 ,['157672']
157624,"['200710', '157383', '157075']"
157628,['13680']
157632,['162337']
157636,['157549']
157645,['130320']
157648,['157403']
157649,['157655']
157655,['157649']
157664,"['157122', '157128']"
157672,['157616']
157675,['131940']
157691,['156608']
157693,['157611']
157719,"['160057', '160799', '161404']"
157735,['156608']
157741,['84136']
157751,['158618']
157754,['155277']
157755,['157466']
157756,['176670']
157759,['157226']
157767,['156608']
157775,"['120667', '157268']"
157795,"['125559', '161292']"
157814  ,['157919']
157817,['145307']
157824,['155519']
157827,['156608']
157834,['157180']
157837,['157206']
157855,['157611']
157866,['115641']
157880,['157180']
157884,['130320']
157889,"['146656', '108803']"
157913,['156608']
157914,['157915']
157915,['157914']
157919,['157814']
157925,['156570']
157933,['150290']
157951,['130320']
157961,['162381']
157972,['156608']
157979,['157576']
157986,['158455']
157987,['157180']
157990,['165022']
157992,['146683']
157997,"['157496', '156608']"
158014,['154158']
158016,['134448']
158017,['98479']
158052,['157611']
158081,['157165']
158111,['43671']
158136,['146499']
158145,['116740']
158152,['158153']
158153,['158152']
158157,['157655']
158170,['25633']
158177,['157986']
158178,['46448']
158196,['157606']
158197,['155532']
158220,"['158226', '158224', '158223', '158222', '158225']"
158220 ,['158221']
158221,['158220']
158222,['158220']
158223,['158220']
158224,['158220']
158225,['158220']
158226,['158220']
158238,['158777']
158312,['157189']
158331,['50984']
158341,['142322']
158352,['100335']
158353,['111440']
158411,"['158377', '948315']"
158417,['125120']
158419,"['148545', '147878']"
158437,['157585']
158445,['130893']
158447,['136486']
158455,['157986']
158466,['157180']
158468,['157585']
158494,['130320']
158495,['155277']
158510,['136486']
158522,['158497']
158548,['158597']
158549,['159581']
158565,['157180']
158576,['186438']
158597,['158548']
158618,['157751']
158625,['160915']
158627,['126023']
158639,['141080']
158661,['113175']
158725,"['158726', '158727']"
158726,['158725']
158727,['158725']
158756,['66971']
158777,['158238']
158784,['157180']
158799,['88122']
158814,['101183']
158839,['98603']
158849,['106232']
158852,['158763']
158864,['159237']
158878,['157585']
158896,['159158']
158908,"['158942', '157496']"
158919,['154626']
158923 ,['174772']
158924,['117635']
158942,['157496']
158961,['158876']
158975,['158497']
158996,"['196572', '173875']"
159023,['75559']
159071,['50595']
159095,"['164337', '160657']"
159124,['159968']
159158,['158896']
159193,['158497']
159210,['159837']
159237,['158864']
159245,"['146422', '117244']"
159249,['164586']
159263,['160177']
159290,['157874']
159308,['161725']
159347,['151888']
159371,['130497']
159376,['130320']
159407,['47841']
159438,"['156608', '153800']"
159458,"['155924', '119239']"
159463,['156838']
159502,['150120']
159519,['157611']
159534,['161677']
159542,['154643']
159544,['150877']
159556,['168428']
159581,['158549']
159593,['152006']
159596,['146168']
159604,['157585']
159605,['149033']
159621,['168428']
159625,['152477']
159638,"['155924', '119239']"
159640,"['118238', '141774', '164028']"
159671,['159847']
159686,['161083']
159703,['134448']
159727,['154643']
159747,['157611']
159771,['11688']
159809 ,['163242']
159813,"['160888', '160796', '160761', '160966', '160305', '160255']"
159815,['157260']
159821,['155277']
159823,['156183']
159847,['159671']
159852,['166574']
159853,['98479']
159857,['159864']
159862,"['160505', '161395']"
159864,"['159947', '159946']"
159874,['157086']
159881,"['160235', '160475']"
159887,['159813']
159898,['157585']
159902,['159813']
159909,['66971']
159918,['159813']
159920,['155277']
159927,['159813']
159930,['168428']
159946,['159864']
159946 ,['160089']
159947,['159864']
159956,['159813']
159962,['159813']
159964,['159965']
159965,['159964']
159966,['150521']
159968,['159124']
159976,['159813']
159984,"['159876', '123531', '159851']"
159986,['47816']
159987,['159813']
159989,['159813']
159995,"['162932', '163227', '160412']"
160029,['159813']
160030,['159813']
160032,['159813']
160035,['159813']
160042,['159813']
160045,['159813']
160057,['157719']
160067,['159813']
160068,['159881']
160070,['160835']
160074,['166226']
160089,['159946']
160112,['159813']
160119,['159813']
160122 ,['160123']
160123,['160122']
160124,['47600']
160127,['160128']
160128,['160127']
160164,['146422']
160177,['159263']
160196,['157585']
160214,['160901']
160222,['141080']
160226,['137216']
160232,['129178']
160235,['159881']
160255,"['159813', '123486']"
160300,['160785']
160305,"['159813', '123486']"
160324,"['155924', '119239']"
160353,['136683']
160370,['157632']
160386,['161321']
160402,"['159813', '123486']"
160412,['159995']
160475,['159881']
160483,"['345770', '10121']"
160494,['157585']
160497,['171042']
160505,['159862']
160506,['161961']
160508,"['160510', '160511', '160512', '157585', '160509']"
160509,['160508']
160510,['160508']
160511,['160508']
160512,['160508']
160518,['210710']
160520,['152578']
160528,['157585']
160530,['160534']
160536,"['122569', '157410']"
160539,['56834']
160543,['105299']
160616,['133214']
160648,"['28235', '420038']"
160657,['159095']
160677,['134448']
160694,['171164']
160705,['144279']
160709,"['160727', '160714']"
160714,['160709']
160721,['161042']
160727,['160709']
160732,['165706']
160753,['147173']
160755,['161039']
160761,"['159813', '123486']"
160774,['157585']
160785,['160300']
160792,['160791']
160796,"['159813', '123486']"
160799,['157719']
160802,['161572']
160821,['160824']
160835,['160070']
160836,['160836']
160842,['159813']
160848,['179462']
160850,['159946']
160874,['130893']
160888,"['159813', '123486']"
160901,['160214']
160915,['158625']
160926,['145642']
160961,['10561']
160966,"['159813', '123486']"
160967,['138525']
160979,"['173910', '164448']"
161007,['160918']
161008,['125582']
161019,['52855']
161039,['160755']
161040,['157585']
161042,['160721']
161047,['154767']
161083,['159686']
161086,['157585']
161167,['122084']
161178,['148974']
161186,['56494']
161196 ,['161197']
161197,['161196']
161207,"['180758', '198584', '171893']"
161210,['161520']
161212,['160889']
161213,['161215']
161213 ,['161214']
161214,['161213']
161215,['161213']
161220,['130893']
161223,['129168']
161263,['150702']
161267,['157585']
161280,['157585']
161287 ,['161301']
161301,['161287']
"161321
",['160386']
161331,['177667']
161333,['176269']
161335,['126932']
161336,"['157585', '160706']"
161347,['199388']
161348,['122951']
161387,['120322']
161395,['159862']
161403,['157585']
161404,['157719']
161449,['160872']
161455,['162233']
161458,"['130320', '120715']"
161482,['146422']
161491,['75141']
161494,['147707']
161501,['157585']
161511,['161512']
161512,['161511']
161520 ,['161210']
161521,['161543']
161542,['27286']
161543,"['127138', '161521']"
161572,['160802']
161582,['106743']
161586,"['178756', '190468']"
161595,['161974']
161616,['67397']
161636,['39534']
161643 ,['161667']
161645,['164806']
161661,['191171']
161667,['161643']
161673,"['107307', '95783']"
161677,['159534']
161701,['149707']
161717,['528103']
161725,['159308']
161793,['161885']
161798,['161822']
161822,['161798']
161845,['151624']
161873,['131114']
161876,['161911']
161877,['161485']
161878,['159525']
161885,['161793']
161905,['161598']
161926,['161962']
161952,['136486']
161961,['160506']
161962,['161926']
161964,['161964']
161970,['162194']
161974,['161595']
161991,['162031']
162000,['11828']
162008,"['161658', '159798']"
162009,['87347']
162031,['161991']
162032,['158863']
162041,['158257']
162048,['162045']
162056,['162973']
162102,['165885']
162184,['157585']
162194,['161970']
162233,['161455']
162262,['195918']
162266,['162267']
162267,['162266']
162275,['162362']
162298,['157585']
162309,['160801']
162333,['162612']
162337,['157632']
162362,['162275']
162371,['168428']
162381,['157961']
162442,['157585']
162471,['147403']
162485,['150735']
162507,"['165080', '174256']"
162514,['158218']
162532,['157585']
162585,['88682']
162587,['162630']
162612,['162333']
162624,['43806']
162630,['162587']
162631,['162569']
162659,['157585']
162675,['108271']
162691,['163422']
162697,['116286']
162725,['140915']
162932,['159995']
162961,['149818']
162973,['162056']
162995,['174434']
163028,['168396']
163032,['162843']
163071 ,['163072']
163072,['163071']
163079,['147660']
163086,['167056']
163163,['163799']
163163 ,['163749']
163166,['186114']
163188 ,['163189']
163189,['163188']
163211,['163284']
163224,['164682']
163227,['159995']
163230,['190663']
163238,['164216']
163240,['139761']
163242,['159809']
163284,['163211']
163311,['159037']
163318,['164491']
163331 ,['164283']
163352,['153009']
163412,['163552']
163421,['134448']
163422,['162691']
163440,['163439']
163441 ,['163442']
163442,['163441']
163448,"['167565', '166521']"
163452 ,['163453']
163453,['163452']
163509,['163788']
163527,['139707']
163540,['164216']
163545,['163575']
163552,['163412']
163575,['163545']
163599,['166499']
163719,['165067']
163722,['127365']
163736,['182410']
163749,['163163']
163753,"['168017', '167478']"
163778,['184778']
163788,['163509']
163789,['165321']
163791,['163792']
163792,['163791']
163799,['163163']
163906,['155924']
163994,['164006']
164,"['115438', '164117']"
164 ,['156098']
164006,['163994']
164028,['159640']
164033,"['208082', '202237']"
164041,['137526']
164058,['145356']
164080 ,['164081']
164081,['164080']
164081 ,['164082']
164082,['164081']
164094,['133438']
164121,['73448']
164135,['168428']
164143,['111396']
164170,['149818']
164172,['165271']
164216,"['163540', '163238']"
164220,"['177627', '106232']"
164267,['167314']
164282,['164283']
164283,['163331']
164283 ,['164282']
164291,['66971']
164324,['108536']
164330,['84136']
164337,['159095']
164363,"['165425', '165350', '165319', '165320']"
164363.,['165899']
164448,['160979']
164473,['157437']
164485,['193933']
164491,"['163318', '192883']"
164498,['141987']
164572,['157545']
164576,['153476']
164580,['94307']
164586,['159249']
164594,['133438']
164606,['164648']
164646,['195307']
164648,['164606']
164664,['165333']
164675,['164681']
164681,['164675']
164682,['163224']
164684,['154027']
164773,['148034']
164788,"['127967', '123991']"
164806,['161645']
164813,['156371']
164814,['164651']
164824,['160822']
164869,['114776']
164878,['165500']
164897,['121004']
164899,['166908']
164906,['116174']
164919,['114776']
164960,['164961']
164961,['164960']
164988,['144928']
165016,['165017']
165017,['165016']
165022,['157990']
165024,['189127']
165029,"['201402', '563406']"
165045,['126209']
165061,['74098']
165067,['163719']
165080,['162507']
165115,['130893']
165125,['162533']
165170,['163151']
165184,['149048']
165188,['147718']
165202,['176985']
165240,['116286']
165247,['167581']
165278,['165885']
165317,['165416']
165319,['164363']
165320,['164363']
165321,['163789']
165322,"['129639', '137914']"
165333,['164664']
165335,['164363']
165337,['165351']
165350,['164363']
165351,['165337']
165352,['166984']
165367,['148572']
165371,['165351']
165385,['166286']
165385 ,"['166451', '165586', '166784']"
165394,"['165337', '130204']"
165395,"['165337', '130204']"
165405,['165337']
165407,['167643']
165416,['165674']
165421,['165337']
165425,['164363']
165430,['165337']
165431,['165685']
165468,['155924']
165470,['145204']
165474,['149039']
165520,['141261']
165578,"['128219', '39534', '862198', '200727']"
165584,['157185']
165586,['165385']
165623,['70083']
165648,['163843']
165669,['165590']
165674,['165416']
165680,['11688']
165682,"['166526', '166135', '166181']"
165685,['165431']
165698,['167552']
165704,['159852']
165732,['165416']
165792,['165897']
165792 ,['165975']
165792.,['166036']
165796,['165416']
165834,['165835']
165837,['166158']
165856,['151624']
165885,"['165278', '162102', '180251']"
165887,['160702']
165896,['165416']
165897,['165792']
165899,['164363']
165961,['59802']
165964,['165416']
165974,"['166211', '166187']"
165975,['165792']
165997 ,['166304']
166001,['116286']
166036,['165792']
166070,['165416']
166074,['167679']
166100,['169468']
166113,['166171']
166115,['165746']
166135,['165682']
166142,['146422']
166150,['32856']
166157,['165416']
166158,"['165837', '167201', '167044']"
166171,['166113']
166181,['165682']
166187,"['165974', '131046']"
